"","plantID","level","block","trmtUHURU","year","BA","height","woodystems","fruits","binfruits","fruitsnext6mo","binfruitsnext6mo","binsurnext6mo","BM","BMnext6mo","sclass1","sclass2","season","timepoint"
"10453",1371,"S",2,"LMH","14s",19.16654262,83,1,0,0,0,0,1,11.7181113326638,6.88308633595952,"2","1","W","6"
"10454",1372,"S",2,"LMH","14s",174.5798746,168,4,0,0,30,1,1,31.0030127569313,32.3221701500181,"3","3","W","6"
"10455",1373,"S",2,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10456",1374,"S",2,"LMH","14s",270.9674715,214,2,0,0,15,1,1,38.9253311285764,38.8979473121655,"3","3","W","6"
"10457",1375,"S",2,"LMH","14s",39.92720789,217,1,0,0,5,1,1,20.6350722032762,27.2607807425376,"3","3","W","6"
"10458",1376,"S",2,"LMH","14s",530.9291585,270,3,0,0,14,1,1,52.6572368800128,53.598713867732,"3","3","W","6"
"10459",1377,"S",2,"LMH","14s",124.357589,389,2,NA,1,NA,1,1,36.6399943515004,44.1198197883991,"3","3","W","6"
"10460",1378,"S",2,"LMH","14s",3.63050301,22,1,0,0,1,1,1,4.31628830660702,4.9946172908517,"1","1","W","6"
"10461",1379,"S",2,"LMH","14s",101.5338398,241,2,1,1,15,1,1,29.1835515052889,29.3439313850627,"3","3","W","6"
"10462",1380,"S",3,"LMH","14s",4.19096314,63,1,0,0,10,1,1,6.43378305172693,16.4843193670528,"1","2","W","6"
"10463",1381,"S",2,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10464",1382,"S",2,"LMH","14s",89.08182319,131,1,0,0,6,1,1,22.7920417409141,21.1225041302614,"3","3","W","6"
"10465",1383,"S",2,"LMH","14s",4.448809357,45.5,1,0,0,1,1,1,5.88763025552296,8.11815831765169,"1","1","W","6"
"10466",1384,"S",2,"LMH","14s",33.59273609,143,1,1,1,4,1,1,16.9469495924834,19.1511748711528,"2","3","W","6"
"10467",1385,"S",2,"LMH","14s",25.17625229,183,2,0,0,NA,NA,1,16.7122826792695,25.1755907395972,"2","3","W","6"
"10468",1386,"S",2,"LMH","14s",23.15738631,222,1,0,0,NA,NA,1,17.3351295017347,19.8962763809781,"3","3","W","6"
"10469",1387,"S",2,"LMH","14s",141.6582612,145,4,0,0,7,1,1,27.5270481778386,27.7356559203202,"3","3","W","6"
"10470",1388,"S",2,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10471",1389,"S",2,"LMH","14s",91.77856632,217,1,0,0,2,1,1,27.2447668571123,28.4548662294651,"3","3","W","6"
"10472",1390,"S",2,"LMH","14s",271.1323265,356,2,NA,NA,NA,NA,1,46.1437809945005,41.3282860809902,"3","3","W","6"
"10473",1391,"S",2,"LMH","14s",87.91464298,188,1,0,0,5,1,1,25.6004366783812,27.8818030205175,"3","3","W","6"
"10474",1392,"S",2,"LMH","14s",116.4061395,148,2,0,0,6,1,1,25.9574986386559,24.0189893396213,"3","3","W","6"
"10475",1393,"S",2,"LMH","14s",159.9329057,152,3,2,1,4,1,1,29.1197647870154,29.9298838104191,"3","3","W","6"
"10476",1394,"S",2,"LMH","14s",46.44538433,138,1,0,0,0,0,1,18.6596218741524,18.8153670680048,"3","3","W","6"
"10477",1395,"S",2,"LMH","14s",129.2867479,243,3,NA,NA,NA,NA,1,31.7228037508903,32.8080035998499,"3","3","W","6"
"10478",1396,"S",2,"LMH","14s",6.469246132,72,NA,NA,NA,NA,NA,NA,7.77625961705301,7.35713474324018,"1","1","W","6"
"10479",1397,"S",2,"LMH","14s",19.63495408,137,1,0,0,0,0,1,13.9642647609758,15.898854966158,"2","2","W","6"
"10480",1398,"S",2,"LMH","14s",24.71812954,94,1,1,1,4,1,1,13.2978966678959,15.7547727290382,"2","2","W","6"
"10481",1399,"S",2,"LMH","14s",87.96019607,273,2,NA,NA,NA,NA,1,29.0006403386999,29.8470172118647,"3","3","W","6"
"10482",1400,"S",2,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10483",1401,"S",2,"LMH","14s",18.39842322,184,1,0,0,NA,1,1,15.0782937414893,16.9750338309587,"2","2","W","6"
"10484",1402,"S",2,"LMH","14s",8.398184021,75,1,0,0,2,1,1,8.60052841467682,9.87128689173614,"1","2","W","6"
"10485",1403,"S",2,"LMH","14s",2.573042923,25,1,0,0,0,0,1,4.01539101774474,3.67214083600939,"1","1","W","6"
"10486",1404,"S",2,"LMH","14s",59.31020625,400,1,NA,1,NA,NA,1,28.8836277705806,25.427445090554,"3","3","W","6"
"10487",1405,"S",2,"LMH","14s",43.59352506,183,2,0,0,9,1,1,20.0740797360241,22.0272624492413,"3","3","W","6"
"10488",1406,"S",2,"LMH","14s",44.29653496,267,1,NA,NA,0,0,1,22.8942510063507,24.4533152389829,"3","3","W","6"
"10489",1407,"S",2,"LMH","14s",37.18781764,306,2,NA,NA,NA,1,1,22.6012001923217,27.5720543759881,"3","3","W","6"
"10490",1408,"S",2,"LMH","14s",135.7358093,400,2,1,1,NA,1,1,38.0795742490769,36.8809110166152,"3","3","W","6"
"10491",1409,"S",2,"LMH","14s",5.107051557,49,1,0,0,1,1,1,6.31963096860232,8.6895363171624,"1","1","W","6"
"10492",1410,"S",2,"LMH","14s",37.60989061,400,NA,NA,NA,NA,1,1,24.8088887395296,24.9045475089032,"3","3","W","6"
"10493",1411,"S",2,"MEGA","14s",68.51468002,70,1,0,0,0,0,1,16.9378362432749,15.4434738394348,"2","2","W","6"
"10494",1412,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10495",1413,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10496",1414,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10497",1415,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10498",1416,"S",2,"MEGA","14s",4.263848089,35,1,0,0,NA,NA,0,5.31794465615324,5.77342964005067,"1","1","W","6"
"10499",1417,"S",2,"MEGA","14s",1.093588403,6,1,0,0,0,0,1,1.87394218444337,2.21544052554083,"1","1","W","6"
"10500",1418,"S",2,"MEGA","14s",1.431388153,13,1,0,0,NA,NA,0,2.65392153597958,2.15595412068556,"1","1","W","6"
"10501",1419,"S",2,"MEGA","14s",5.725552611,16,1,0,0,0,0,1,4.51846002178421,5.00103807991244,"1","1","W","6"
"10502",1420,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10503",1421,"S",2,"MEGA","14s",34.73227028,3,1,0,0,NA,NA,NA,4.7169174839596,NA,"1","1","W","6"
"10504",1422,"S",2,"MEGA","14s",0.664761005,5,1,0,0,0,0,1,1.49330114841417,2.02150700309597,"1","1","W","6"
"10505",1423,"S",2,"MEGA","14s",4.227327075,11,1,0,0,0,0,1,3.60312253122812,3.50918250238536,"1","1","W","6"
"10506",1424,"S",2,"MEGA","14s",121.5431932,400,1,NA,NA,NA,1,1,36.7011293859752,37.0744623990675,"3","3","W","6"
"10507",1425,"S",2,"MEGA","14s",0.933131558,7,1,0,0,0,0,1,1.8711147924849,2.46562908591099,"1","1","W","6"
"10508",1426,"S",2,"MEGA","14s",22.90221044,20,1,0,0,0,0,1,7.73287057155751,6.36123196353524,"1","1","W","6"
"10509",1427,"S",2,"MEGA","14s",198.0573106,400,2,NA,NA,NA,NA,1,43.1991780859718,44.389854424449,"3","3","W","6"
"10510",1428,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10511",1429,"S",2,"MEGA","14s",0.738981132,6,1,0,0,NA,NA,0,1.64410012619358,1.93993162610799,"1","1","W","6"
"10512",1430,"S",2,"MEGA","14s",2.925529619,40,1,0,0,0,0,1,4.90329043367694,3.89089432226849,"1","1","W","6"
"10513",1431,"S",2,"MEGA","14s",0.636172512,5,1,0,0,NA,NA,NA,1.47154657847009,NA,"1","1","W","6"
"10514",1432,"S",2,"MEGA","14s",0.693977817,5,1,0,0,0,0,1,1.51489911638876,0.925161292912017,"1","1","W","6"
"10515",1433,"S",2,"MEGA","14s",0.865901475,4,1,0,0,0,0,1,1.51398276951093,1.99605012423224,"1","1","W","6"
"10516",1434,"S",2,"MEGA","14s",1.5393804,7,1,0,0,0,0,1,2.21146559917859,3.05989478298976,"1","1","W","6"
"10517",1435,"S",2,"MEGA","14s",23.41397589,400,1,NA,1,NA,NA,1,21.1783561146115,NA,"3","1","W","6"
"10518",1436,"S",2,"MEGA","14s",12.81895466,97,1,0,0,0,0,1,10.7928620040868,4.94009604378256,"2","1","W","6"
"10519",1437,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10520",1438,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10521",1439,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10522",1440,"S",2,"MEGA","14s",24.6300864,304,1,NA,1,NA,1,1,19.6536672638403,20.1919218466751,"3","3","W","6"
"10523",1441,"S",2,"MEGA","14s",29.6091966,18,1,0,0,0,0,1,8.13401992833904,8.68684752529277,"1","1","W","6"
"10524",1442,"S",2,"MEGA","14s",33.38759009,24,3,0,0,0,0,1,9.32027904377166,8.07780776845957,"2","1","W","6"
"10525",1443,"S",2,"MEGA","14s",78.85428976,400,1,NA,1,NA,NA,1,31.7648979181406,47.9571263104213,"3","3","W","6"
"10526",1444,"S",2,"MEGA","14s",12.25417484,78,1,0,0,0,0,1,9.88543635259088,17.476137292875,"2","3","W","6"
"10527",1445,"S",2,"MEGA","14s",51.14897685,400,1,NA,NA,NA,NA,1,27.4908248626775,27.5362970014385,"3","3","W","6"
"10528",1446,"S",2,"MEGA","14s",50.51712403,400,1,NA,1,0,0,1,27.3769803410449,9.6710836343722,"3","2","W","6"
"10529",1447,"S",2,"MEGA","14s",5.641043769,62.5,1,0,0,0,0,1,7.08586454453089,7.29396760883926,"1","1","W","6"
"10530",1448,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10531",1449,"S",2,"MEGA","14s",12.94618917,NA,NA,NA,NA,NA,NA,NA,NA,6.91093646681705,"1","1","W","6"
"10532",1450,"S",2,"MEGA","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10533",1451,"S",2,"MEGA","14s",21.56514861,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10534",1452,"S",2,"MEGA","14s",11.94590607,21,1,0,0,0,0,1,6.324841218679,5.55939731672648,"1","1","W","6"
"10535",1453,"S",2,"MEGA","14s",11.82369811,53,NA,NA,NA,NA,NA,NA,8.58588056135573,7.96851257332879,"1","1","W","6"
"10536",1454,"S",2,"MESO","14s",13.59178646,123,1,0,0,0,0,1,11.9139377729103,5.98449760776267,"2","1","W","6"
"10537",1455,"S",2,"MESO","14s",20.02961666,208,1,1,1,NA,NA,1,16.1601173713954,17.6355821827573,"2","3","W","6"
"10538",1456,"S",2,"MESO","14s",43.24119544,213,1,0,0,0,0,1,21.0605262011524,20.7292233824132,"3","3","W","6"
"10539",1457,"S",2,"MESO","14s",29.99624082,168,1,0,0,2,1,1,17.2200267826233,17.5932269067554,"2","3","W","6"
"10540",1458,"S",2,"MESO","14s",85.04558349,141,2,0,0,3,1,1,22.9999105988838,21.1686693548617,"3","3","W","6"
"10541",1459,"S",2,"MESO","14s",30.77786907,181,1,0,0,1,1,1,17.8061462579724,18.948127056225,"3","3","W","6"
"10542",1460,"S",2,"MESO","14s",24.89468705,97,1,0,0,2,1,1,13.4700713511827,14.9685664258608,"2","2","W","6"
"10543",1461,"S",2,"MESO","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10544",1462,"S",2,"MESO","14s",3.766848131,30,NA,0,0,NA,NA,0,4.84646141570184,5.50116592973374,"1","1","W","6"
"10545",1463,"S",2,"MESO","14s",18.24668429,26,1,0,0,0,0,1,7.82405518806396,7.12812917901965,"1","1","W","6"
"10546",1464,"S",2,"MESO","14s",2.190396938,8,1,0,0,0,0,1,2.60122934367974,3.66397114532745,"1","1","W","6"
"10547",1465,"S",2,"MESO","14s",7.306166415,40,1,0,0,0,0,1,6.65560483906342,6.89920681809396,"1","1","W","6"
"10548",1466,"S",2,"MESO","14s",46.32466863,80,1,1,1,1,1,1,15.5408136545857,15.6225652529669,"2","2","W","6"
"10549",1467,"S",2,"MESO","14s",11.82369811,44,1,0,0,0,0,1,8.06867302852435,8.98856349944118,"1","2","W","6"
"10550",1468,"S",2,"MESO","14s",16.54684705,145,1,0,0,0,0,1,13.4411596179602,14.0757081441498,"2","2","W","6"
"10551",1469,"S",2,"MESO","14s",12.06874234,121,1,0,0,0,0,1,11.3879869922887,11.5330174896171,"2","2","W","6"
"10552",1470,"S",2,"MESO","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71226174904076,"1","1","W","6"
"10553",1471,"S",2,"MESO","14s",14.38723772,26,1,0,0,0,0,1,7.22730738611459,6.42039979011338,"1","1","W","6"
"10554",1472,"S",2,"MESO","14s",2.1124069,16,1,0,0,0,0,1,3.23907210350824,4.10848764072484,"1","1","W","6"
"10555",1473,"S",2,"MESO","14s",13.72279087,40,1,0,0,0,0,1,8.21447100374228,8.61403108354731,"1","1","W","6"
"10556",1474,"S",2,"MESO","14s",26.97025877,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10557",1475,"S",2,"MESO","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10558",1476,"S",2,"MESO","14s",14.65741468,23,1,0,0,0,0,1,6.98068529233117,7.5617328598149,"1","1","W","6"
"10559",1477,"S",2,"MESO","14s",5.067074791,72,1,0,0,0,0,1,7.16721791123601,8.58560407500316,"1","1","W","6"
"10560",1478,"S",2,"MESO","14s",74.50883881,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10561",1479,"S",2,"MESO","14s",9.676183913,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10562",1480,"S",2,"MESO","14s",8.656972716,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10563",1481,"S",2,"MESO","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10564",1482,"S",2,"MESO","14s",5.896455252,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10565",1483,"S",2,"MESO","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10566",1484,"S",2,"MESO","14s",56.07939236,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10567",1485,"S",2,"MESO","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10568",1521,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10569",1522,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10570",1523,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10571",1524,"S",3,"CONT","14s",8.092821215,77.5,1,0,0,0,0,1,8.58833909676442,7.21211156601445,"1","1","W","6"
"10572",1525,"S",3,"CONT","14s",6.201582438,67.9,2,0,0,NA,NA,NA,7.51871359017005,NA,"1","1","W","6"
"10573",1526,"S",3,"CONT","14s",12.56637061,41.2,2,0,0,0,0,1,8.05566489225667,9.53037725951268,"1","2","W","6"
"10574",1527,"S",3,"CONT","14s",1.306981084,6.4,NA,0,0,0,0,1,2.03216320614398,3.8217818634027,"1","1","W","6"
"10575",1528,"S",3,"CONT","14s",24.0181827,82.3,1,0,0,4,1,1,12.5992765004973,12.2634282871631,"2","2","W","6"
"10576",1529,"S",3,"CONT","14s",9.731397404,60.4,1,0,0,0,0,1,8.40423431340524,5.14630151002001,"1","1","W","6"
"10577",1530,"S",3,"CONT","14s",40.37645564,52.8,1,0,0,0,0,1,12.9212115710357,11.0425255561683,"2","2","W","6"
"10578",1531,"S",3,"CONT","14s",30.3857983,150,1,0,0,3,1,1,16.6522634481241,16.3048058497165,"2","2","W","6"
"10579",1532,"S",3,"CONT","14s",7.892387604,58.2,1,0,0,2,1,1,7.74014987489593,9.0378993380851,"1","2","W","6"
"10580",1533,"S",3,"CONT","14s",19.79234788,141,1,0,0,0,0,1,14.1367082346843,10.710852540083,"2","2","W","6"
"10581",1534,"S",3,"CONT","14s",49.14087083,150,1,0,0,0,0,1,19.5511190731424,19.264221045397,"3","3","W","6"
"10582",1535,"S",3,"CONT","14s",12.25417484,61.4,1,0,0,0,0,1,9.12641464813362,11.0243539080118,"2","2","W","6"
"10583",1536,"S",3,"CONT","14s",30.67961576,114,1,0,0,0,0,1,15.2432747158014,7.1339922123901,"2","1","W","6"
"10584",1537,"S",3,"CONT","14s",21.73008223,102,1,0,0,NA,NA,NA,13.090164096584,NA,"2","1","W","6"
"10585",1538,"S",3,"CONT","14s",14.18625433,67.8,1,0,0,NA,NA,NA,9.90611804988144,NA,"2","1","W","6"
"10586",1539,"S",3,"CONT","14s",NA,NA,NA,NA,NA,0,0,1,NA,8.62919168104476,"1","1","W","6"
"10587",1540,"S",3,"CONT","14s",9.402472653,60,1,0,0,NA,NA,0,8.28990132824207,NA,"1","1","W","6"
"10588",1541,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10589",1542,"S",3,"CONT","14s",55.02256059,200,1,0,0,9,1,1,22.3497957908173,22.2439432410636,"3","3","W","6"
"10590",1543,"S",3,"CONT","14s",43.47461578,155,1,0,0,5,1,1,18.9741639610085,18.4292098624149,"3","3","W","6"
"10591",1544,"S",3,"CONT","14s",31.07357148,134,1,0,0,0,0,1,16.1571362164513,10.6778672217463,"2","2","W","6"
"10592",1545,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10593",1546,"S",3,"CONT","14s",16.61902514,105,1,0,0,0,0,1,12.0856306741081,12.1934150021942,"2","2","W","6"
"10594",1547,"S",3,"CONT","14s",15.55284713,101,3,0,0,0,0,1,11.6687568838297,8.48401920142402,"2","1","W","6"
"10595",1548,"S",3,"CONT","14s",22.06183441,98,2,0,0,NA,NA,0,12.9819992156665,12.285719105593,"2","2","W","6"
"10596",1549,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10597",1550,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10598",1551,"S",3,"CONT","14s",19.87128039,100,1,0,0,0,0,1,12.6214352207842,16.1279981055191,"2","2","W","6"
"10599",1552,"S",3,"CONT","14s",13.01004204,39,1,0,0,0,0,NA,8.00157751141725,8.18142811868068,"1","1","W","6"
"10600",1553,"S",3,"CONT","14s",44.17864669,85,1,0,0,0,0,1,15.6094061619268,13.9466513219103,"2","2","W","6"
"10601",1554,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10602",1555,"S",3,"CONT","14s",67.92908715,32,NA,NA,NA,NA,NA,NA,13.0053527799106,NA,"2","1","W","6"
"10603",1556,"S",3,"CONT","14s",224.8488128,61,3,0,0,NA,NA,NA,24.0550396548674,NA,"3","1","W","6"
"10604",1557,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10605",1558,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10606",1559,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10607",1560,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10608",1561,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10609",1562,"S",3,"CONT","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10610",1563,"S",3,"CONT","14s",3.36535259,21,1,0,0,NA,NA,NA,4.14352390738807,NA,"1","1","W","6"
"10611",1564,"S",3,"LMH","14s",23.84476678,125,1,0,0,0,0,1,14.4508009220569,14.9117665093225,"2","2","W","6"
"10612",1565,"S",3,"LMH","14s",6.605198554,53,1,0,0,1,1,1,7.06911987276339,9.13512292956876,"1","2","W","6"
"10613",1566,"S",3,"LMH","14s",NA,NA,NA,NA,NA,0,0,1,NA,10.4171032849925,"1","2","W","6"
"10614",1567,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10615",1568,"S",3,"LMH","14s",27.06238598,160,1,0,0,0,0,1,16.3695412836867,17.0800391675734,"2","2","W","6"
"10616",1569,"S",3,"LMH","14s",36.53075354,89,NA,NA,NA,NA,NA,NA,14.876241605396,13.9459988142913,"2","2","W","6"
"10617",1570,"S",3,"LMH","14s",5.641043769,35,1,0,0,2,1,1,5.83882852377436,6.92245510410706,"1","1","W","6"
"10618",1571,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10619",1572,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10620",1573,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10621",1574,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10622",1575,"S",3,"LMH","14s",6.113617844,29,1,1,1,0,0,1,5.63280292187964,4.58593215417125,"1","1","W","6"
"10623",1576,"S",3,"LMH","14s",3.529893506,15,1,0,0,0,0,1,3.76275732153482,4.45971900644727,"1","1","W","6"
"10624",1577,"S",3,"LMH","14s",34.99734216,13,NA,0,0,NA,NA,0,7.71547919566491,14.4386273143577,"1","2","W","6"
"10625",1578,"S",3,"LMH","14s",46.32466863,152,1,0,0,5,1,1,19.2546357893604,18.2128788957738,"3","3","W","6"
"10626",1579,"S",3,"LMH","14s",11.58116716,73,NA,NA,NA,NA,NA,NA,9.48856506068004,9.78629422594608,"2","2","W","6"
"10627",1580,"S",3,"LMH","14s",102.3546595,283,2,0,0,NA,NA,1,30.8743608288618,26.6719150530347,"3","3","W","6"
"10628",1581,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10629",1582,"S",3,"LMH","14s",5.68321965,40,1,0,0,0,0,1,6.12020901657724,5.77748656141632,"1","1","W","6"
"10630",1583,"S",3,"LMH","14s",28.74753628,155,1,0,0,0,0,1,16.5269106548724,18.8021474833058,"2","3","W","6"
"10631",1584,"S",3,"LMH","14s",1.814583917,16,1,0,0,0,0,1,3.07883504518324,3.12813604918468,"1","1","W","6"
"10632",1585,"S",3,"LMH","14s",32.97918304,183,NA,NA,NA,NA,NA,NA,18.2885446857645,17.2810768563503,"3","3","W","6"
"10633",1586,"S",3,"LMH","14s",18.78051942,156,1,0,0,NA,NA,0,14.3680479628378,13.0985592587641,"2","2","W","6"
"10634",1587,"S",3,"LMH","14s",42.54470435,231,1,0,0,0,0,1,21.521728185706,20.2279085243952,"3","3","W","6"
"10635",1588,"S",3,"LMH","14s",17.34944543,203,NA,NA,NA,NA,NA,NA,15.2787840546171,14.6684404803865,"2","2","W","6"
"10636",1589,"S",3,"LMH","14s",1.149901451,10,1,0,0,0,0,1,2.25995751992761,2.60215965899591,"1","1","W","6"
"10637",1590,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10638",1591,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10639",1592,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10640",1593,"S",3,"LMH","14s",39.25804866,156,NA,NA,NA,NA,NA,NA,18.3782096815464,16.5323024031714,"3","2","W","6"
"10641",1594,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10642",1595,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10643",1596,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10644",1597,"S",3,"LMH","14s",12.62928101,42,NA,NA,NA,NA,NA,NA,8.12107947387982,8.20099000001588,"1","1","W","6"
"10645",1598,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10646",1599,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10647",1600,"S",3,"LMH","14s",1.517467792,11,1,0,0,0,0,1,2.55937674766087,2.62760590891399,"1","1","W","6"
"10648",1601,"S",3,"LMH","14s",1.22718463,8,1,0,0,0,0,1,2.1437689397295,2.19791496222851,"1","1","W","6"
"10649",1602,"S",3,"LMH","14s",4.263848089,48,1,0,0,0,0,1,5.90933919609606,6.34421459266562,"1","1","W","6"
"10650",1603,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10651",1604,"S",3,"LMH","14s",35.46732442,83,1,0,0,0,0,1,14.3909769956799,9.9309841295278,"2","2","W","6"
"10652",1605,"S",3,"LMH","14s",84.94866535,49,3,0,0,NA,NA,0,16.1553561132799,NA,"2","1","W","6"
"10653",1606,"S",3,"LMH","14s",35.25652355,186,1,0,0,3,1,1,18.8026135013272,17.8740141491887,"3","3","W","6"
"10654",1607,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10655",1608,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10656",1609,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10657",1610,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10658",1611,"S",3,"LMH","14s",32.67452709,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10659",1612,"S",3,"LMH","14s",56.47829609,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10660",1613,"S",3,"LMH","14s",258.1600621,297,2,NA,NA,NA,NA,0,42.7300145465925,50.5621616341591,"3","3","W","6"
"10661",1614,"S",3,"LMH","14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","W","6"
"10662",1615,"S",3,"LMH","14s",9.240130853,107,1,0,0,2,1,1,9.99764751739904,9.60453286900748,"2","2","W","6"
"10663",1616,"S",3,"LMH","14s",16.69136031,220,2,0,0,0,0,1,15.4932453677108,15.7355654585425,"2","2","W","6"
"10664",1617,"S",3,"LMH","14s",12.88249338,172,NA,NA,NA,NA,NA,NA,13.0888241611742,12.6666309880471,"2","2","W","6"
"10665",1618,"S",3,"LMH","14s",23.07217061,161,1,0,0,0,0,1,15.5529084412806,12.9116235045113,"2","2","W","6"
